Evaluation results for the IR system implemented using the BM25 ranking algorithm:

*****************************************(1)12 - portable operating systems*****************************************
Rank	Doc ID		Score		    Relevance	Precision		Recall			NDCG
					      Level
1	CACM-3127	14.40476558610547	1	1.00000000000000	0.20000000000000	1.00000000000000	
2	CACM-2246	10.43003385150113	1	1.00000000000000	0.40000000000000	1.00000000000000	
3	CACM-1930	8.58993306043798	0	0.66666666666667	0.40000000000000	0.76018753343187	
4	CACM-3196	8.38198279682198	0	0.50000000000000	0.40000000000000	0.63878788647960	
5	CACM-3068	5.50835485609246	0	0.40000000000000	0.40000000000000	0.56154437773229	
6	CACM-2593	5.46049930841799	0	0.33333333333333	0.40000000000000	0.56154437773229	
7	CACM-2740	5.34302034852719	0	0.28571428571429	0.40000000000000	0.56154437773229	
8	CACM-2319	5.33662645286531	0	0.25000000000000	0.40000000000000	0.56154437773229	
9	CACM-2379	5.18956099967865	0	0.22222222222222	0.40000000000000	0.56154437773229	
10	CACM-1680	5.13855791155552	0	0.20000000000000	0.40000000000000	0.56154437773229	
11	CACM-2629	5.05837987587738	1	0.27272727272727	0.60000000000000	0.64270574174177	
12	CACM-1591	5.05455708625168	0	0.25000000000000	0.60000000000000	0.64270574174177	
13	CACM-1462	5.00802463222697	0	0.23076923076923	0.60000000000000	0.64270574174177	
14	CACM-1461	4.97108734918324	0	0.21428571428571	0.60000000000000	0.64270574174177	
15	CACM-2632	4.93377221145273	0	0.20000000000000	0.60000000000000	0.64270574174177	
16	CACM-2597	4.86900253635796	0	0.18750000000000	0.60000000000000	0.64270574174177	
17	CACM-2735	4.83369002409286	0	0.17647058823529	0.60000000000000	0.64270574174177	
18	CACM-2482	4.75462119312457	0	0.16666666666667	0.60000000000000	0.64270574174177	
19	CACM-1236	4.74948296248637	0	0.15789473684211	0.60000000000000	0.64270574174177	
20	CACM-2796	4.71500889358806	0	0.15000000000000	0.60000000000000	0.64270574174177	
21	CACM-2424	4.71415392181283	0	0.14285714285714	0.60000000000000	0.64270574174177	
22	CACM-1033	4.68388804670572	0	0.13636363636364	0.60000000000000	0.64270574174177	
23	CACM-1755	4.63541333072643	0	0.13043478260870	0.60000000000000	0.64270574174177	
24	CACM-1750	4.56278230776487	0	0.12500000000000	0.60000000000000	0.64270574174177	
25	CACM-1472	4.55762022251862	0	0.12000000000000	0.60000000000000	0.64270574174177	
26	CACM-2357	4.55595021397888	0	0.11538461538462	0.60000000000000	0.64270574174177	
27	CACM-2541	4.55374334539259	0	0.11111111111111	0.60000000000000	0.64270574174177	
28	CACM-2868	4.52200601202894	0	0.10714285714286	0.60000000000000	0.64270574174177	
29	CACM-2317	4.48297381903610	0	0.10344827586207	0.60000000000000	0.64270574174177	
30	CACM-2111	4.46723135553086	0	0.10000000000000	0.60000000000000	0.64270574174177	
31	CACM-2920	4.44558765220675	0	0.09677419354839	0.60000000000000	0.64270574174177	
32	CACM-2080	4.44212901283960	1	0.12500000000000	0.80000000000000	0.69886017951500	
33	CACM-2867	4.43335368086293	0	0.12121212121212	0.80000000000000	0.69886017951500	
34	CACM-1334	4.42571873875561	0	0.11764705882353	0.80000000000000	0.69886017951500	
35	CACM-1534	4.39257710045760	0	0.11428571428571	0.80000000000000	0.69886017951500	
36	CACM-1247	4.37308848792113	0	0.11111111111111	0.80000000000000	0.69886017951500	
37	CACM-2840	4.36917444063950	0	0.10810810810811	0.80000000000000	0.69886017951500	
38	CACM-1728	4.35860666131343	0	0.10526315789474	0.80000000000000	0.69886017951500	
39	CACM-3025	4.34694077516938	0	0.10256410256410	0.80000000000000	0.69886017951500	
40	CACM-2378	4.30276887958306	0	0.10000000000000	0.80000000000000	0.69886017951500	
41	CACM-2064	4.28473750817878	0	0.09756097560976	0.80000000000000	0.69886017951500	
42	CACM-1519	4.27120433085334	0	0.09523809523810	0.80000000000000	0.69886017951500	
43	CACM-2153	4.26061818390604	0	0.09302325581395	0.80000000000000	0.69886017951500	
44	CACM-2798	4.20730094875313	0	0.09090909090909	0.80000000000000	0.69886017951500	
45	CACM-1657	4.20326937775613	0	0.08888888888889	0.80000000000000	0.69886017951500	
46	CACM-2126	4.19626624885100	0	0.08695652173913	0.80000000000000	0.69886017951500	
47	CACM-2372	4.18818071030823	0	0.08510638297872	0.80000000000000	0.69886017951500	
48	CACM-1168	4.14831563512392	0	0.08333333333333	0.80000000000000	0.69886017951500	
49	CACM-1766	4.14268501797325	0	0.08163265306122	0.80000000000000	0.69886017951500	
50	CACM-2399	4.13380336277134	0	0.08000000000000	0.80000000000000	0.69886017951500	
51	CACM-1752	4.13066484153713	0	0.07843137254902	0.80000000000000	0.69886017951500	
52	CACM-2320	4.12808910077746	0	0.07692307692308	0.80000000000000	0.69886017951500	
53	CACM-3089	4.09605689388090	0	0.07547169811321	0.80000000000000	0.69886017951500	
54	CACM-585	4.09330723264746	0	0.07407407407407	0.80000000000000	0.69886017951500	
55	CACM-972	4.09330723264746	0	0.07272727272727	0.80000000000000	0.69886017951500	
56	CACM-1912	4.09174759420356	0	0.07142857142857	0.80000000000000	0.69886017951500	
57	CACM-2069	4.08388275449078	0	0.07017543859649	0.80000000000000	0.69886017951500	
58	CACM-322	4.07797953080134	0	0.06896551724138	0.80000000000000	0.69886017951500	
59	CACM-2092	4.04756332857003	0	0.06779661016949	0.80000000000000	0.69886017951500	
60	CACM-3174	4.02324756405580	0	0.06666666666667	0.80000000000000	0.69886017951500	
61	CACM-1324	4.02164117784788	0	0.06557377049180	0.80000000000000	0.69886017951500	
62	CACM-1902	3.99411777973206	0	0.06451612903226	0.80000000000000	0.69886017951500	
63	CACM-1853	3.94990635165694	0	0.06349206349206	0.80000000000000	0.69886017951500	
64	CACM-1264	3.94804415972927	0	0.06250000000000	0.80000000000000	0.69886017951500	
65	CACM-1747	3.94406599315571	0	0.06153846153846	0.80000000000000	0.69886017951500	
66	CACM-2218	3.92419703871902	0	0.06060606060606	0.80000000000000	0.69886017951500	
67	CACM-1938	3.92095808898876	0	0.05970149253731	0.80000000000000	0.69886017951500	
68	CACM-2777	3.91866404872168	0	0.05882352941176	0.80000000000000	0.69886017951500	
69	CACM-1071	3.90711514724040	0	0.05797101449275	0.80000000000000	0.69886017951500	
